# Fix print output for fix myfixTypes
34,9,37,368,32
34,8,38,368,32
36,6,38,368,32
38,2,40,368,32
36,5,39,368,32
36,5,39,368,32
33,10,37,368,32
27,17,36,368,32
30,14,36,369,31
29,14,37,368,32
31,13,36,368,32
31,11,38,369,31
29,13,38,369,31
30,15,35,368,32
32,15,33,370,30
33,13,34,369,31
33,13,34,369,31
30,15,35,369,31
27,20,33,369,31
26,21,33,370,30
28,17,35,368,32
28,18,34,369,31
30,16,34,370,30
29,15,36,369,31
28,17,35,369,31
31,12,37,369,31
30,13,37,368,32
31,12,37,368,32
32,12,36,368,32
31,13,36,367,33
30,14,36,367,33
33,12,35,369,31
33,10,37,368,32
32,12,36,368,32
31,12,37,368,32
30,14,36,368,32
29,15,36,367,33
30,13,37,367,33
26,15,39,367,33
26,13,41,366,34
26,14,40,365,35
27,11,42,364,36
28,11,41,364,36
28,10,42,364,36
24,9,47,364,36
24,10,46,364,36
25,10,45,364,36
27,10,43,363,37
29,6,45,363,37
29,6,45,363,37
28,7,45,362,38
26,9,45,363,37
23,7,50,363,37
23,8,49,363,37
24,6,50,363,37
25,6,49,363,37
20,10,50,363,37
25,5,50,363,37
27,4,49,363,37
27,5,48,363,37
27,7,46,363,37
28,7,45,363,37
27,5,48,363,37
26,4,50,363,37
26,3,51,363,37
24,6,50,363,37
24,4,52,363,37
22,6,52,363,37
22,7,51,363,37
23,5,52,363,37
20,5,55,363,37
20,4,56,363,37
18,5,57,363,37
16,7,57,363,37
15,8,57,363,37
18,7,55,362,38
18,10,52,362,38
19,9,52,362,38
23,5,52,362,38
23,6,51,362,38
21,7,52,362,38
22,5,53,362,38
20,8,52,362,38
17,9,54,362,38
16,10,54,362,38
16,10,54,362,38
16,11,53,362,38
16,11,53,362,38
17,10,53,361,39
15,12,53,361,39
16,11,53,361,39
17,10,53,361,39
18,9,53,361,39
15,14,51,361,39
15,10,55,361,39
17,8,55,361,39
19,5,56,361,39
22,4,54,361,39
24,3,53,362,38
22,7,51,362,38
23,4,53,361,39
22,5,53,362,38
21,9,50,362,38
22,9,49,362,38
18,9,53,361,39
18,10,52,362,38
18,10,52,363,37
18,11,51,361,39
19,10,51,361,39
18,14,48,361,39
18,13,49,361,39
19,7,54,361,39
21,7,52,360,40
19,10,51,360,40
17,13,50,360,40
16,14,50,359,41
15,12,53,360,40
15,12,53,360,40
13,16,51,360,40
15,13,52,360,40
15,13,52,360,40
15,14,51,359,41
18,11,51,360,40
17,14,49,359,41
15,14,51,358,42
16,14,50,357,43
19,12,49,357,43
19,11,50,357,43
20,10,50,357,43
18,12,50,358,42
17,14,49,358,42
17,16,47,358,42
16,16,48,358,42
16,16,48,358,42
18,17,45,358,42
21,15,44,358,42
22,14,44,358,42
22,17,41,357,43
25,14,41,358,42
24,17,39,360,40
24,16,40,357,43
26,14,40,358,42
26,15,39,358,42
28,13,39,358,42
36,7,37,361,39
35,4,41,361,39
35,5,40,361,39
34,7,39,361,39
31,9,40,361,39
30,10,40,363,37
33,7,40,366,34
28,10,42,366,34
29,8,43,365,35
27,11,42,366,34
28,10,42,365,35
28,9,43,365,35
28,10,42,365,35
27,12,41,364,36
24,14,42,365,35
27,11,42,366,34
29,9,42,366,34
32,6,42,366,34
31,6,43,366,34
30,11,39,366,34
26,14,40,366,34
27,12,41,366,34
28,11,41,366,34
28,12,40,366,34
27,16,37,366,34
28,14,38,366,34
29,13,38,367,33
25,14,41,366,34
21,18,41,366,34
19,18,43,366,34
21,17,42,366,34
22,14,44,365,35
24,10,46,365,35
26,10,44,365,35
27,7,46,365,35
29,6,45,366,34
28,7,45,366,34
26,10,44,366,34
28,8,44,365,35
26,9,45,367,33
28,6,46,367,33
28,5,47,367,33
26,3,51,367,33
28,0,52,367,33
27,1,52,367,33
26,2,52,367,33
22,3,55,366,34
22,4,54,366,34
20,8,52,366,34
21,7,52,368,32
20,7,53,369,31
20,8,52,369,31
20,8,52,369,31
22,7,51,369,31
22,10,48,369,31
19,11,50,369,31
18,11,51,368,32
14,13,53,367,33
13,12,55,368,32
13,11,56,368,32
12,12,56,368,32
8,15,57,368,32
8,15,57,368,32
8,13,59,368,32
9,12,59,367,33
9,12,59,367,33
9,12,59,367,33
6,14,60,367,33
7,12,61,367,33
8,12,60,367,33
7,14,59,368,32
8,11,61,368,32
8,12,60,368,32
6,12,62,368,32
5,12,63,368,32
7,11,62,368,32
7,12,61,368,32
6,10,64,368,32
4,12,64,368,32
5,11,64,368,32
5,9,66,368,32
5,11,64,367,33
6,13,61,367,33
5,12,63,366,34
7,12,61,366,34
8,13,59,365,35
10,13,57,365,35
12,10,58,365,35
13,10,57,365,35
15,11,54,365,35
15,8,57,365,35
13,9,58,365,35
12,11,57,365,35
16,10,54,365,35
16,10,54,364,36
16,8,56,364,36
19,6,55,364,36
17,9,54,364,36
19,11,50,364,36
18,12,50,364,36
18,12,50,364,36
18,13,49,363,37
17,12,51,363,37
13,15,52,363,37
15,11,54,363,37
13,14,53,363,37
14,13,53,363,37
14,10,56,363,37
14,8,58,363,37
16,6,58,363,37
16,6,58,363,37
14,6,60,363,37
11,8,61,363,37
8,11,61,363,37
9,8,63,363,37
8,6,66,363,37
8,8,64,363,37
7,9,64,363,37
8,5,67,363,37
6,5,69,363,37
7,6,67,363,37
8,8,64,363,37
7,7,66,363,37
8,4,68,363,37
10,2,68,363,37
10,3,67,363,37
10,3,67,363,37
8,4,68,363,37
8,6,66,363,37
10,4,66,362,38
10,6,64,364,36
9,5,66,363,37
10,6,64,363,37
11,5,64,363,37
11,6,63,363,37
12,7,61,363,37
14,4,62,363,37
14,5,61,363,37
15,6,59,364,36
12,11,57,364,36
11,11,58,364,36
13,8,59,365,35
12,13,55,365,35
12,10,58,365,35
13,10,57,365,35
14,9,57,365,35
13,11,56,365,35
14,11,55,365,35
14,13,53,364,36
14,16,50,365,35
16,11,53,365,35
14,13,53,365,35
15,16,49,365,35
17,17,46,365,35
20,15,45,365,35
22,17,41,365,35
19,17,44,365,35
17,17,46,364,36
16,18,46,364,36
15,17,48,363,37
17,13,50,364,36
16,13,51,364,36
17,12,51,364,36
16,11,53,364,36
14,12,54,364,36
12,14,54,364,36
13,15,52,364,36
14,12,54,365,35
15,9,56,365,35
18,8,54,366,34
21,6,53,365,35
22,5,53,365,35
20,7,53,365,35
16,13,51,365,35
16,13,51,365,35
15,10,55,365,35
14,14,52,365,35
14,12,54,365,35
16,10,54,365,35
16,9,55,365,35
15,8,57,364,36
14,9,57,364,36
14,7,59,364,36
12,9,59,364,36
11,9,60,364,36
12,7,61,364,36
13,5,62,364,36
13,5,62,364,36
12,6,62,364,36
11,7,62,364,36
11,10,59,364,36
14,5,61,364,36
15,4,61,364,36
14,8,58,364,36
14,8,58,364,36
13,6,61,364,36
13,3,64,363,37
12,4,64,363,37
13,2,65,363,37
13,2,65,362,38
12,6,62,362,38
14,4,62,363,37
11,9,60,363,37
13,4,63,363,37
14,5,61,363,37
12,10,58,362,38
12,13,55,362,38
13,10,57,362,38
13,11,56,361,39
14,10,56,361,39
14,10,56,362,38
17,9,54,361,39
18,7,55,361,39
18,8,54,360,40
17,7,56,360,40
18,11,51,360,40
17,13,50,360,40
17,15,48,360,40
18,14,48,360,40
17,13,50,360,40
14,14,52,360,40
17,12,51,361,39
17,12,51,361,39
17,11,52,361,39
19,11,50,360,40
18,14,48,361,39
17,13,50,361,39
17,11,52,361,39
18,10,52,360,40
16,11,53,360,40
18,12,50,359,41
18,13,49,359,41
21,11,48,359,41
21,12,47,358,42
17,14,49,358,42
16,15,49,358,42
15,17,48,358,42
16,18,46,358,42
16,19,45,358,42
14,22,44,357,43
14,22,44,358,42
15,22,43,360,40
17,19,44,358,42
17,20,43,360,40
19,13,48,359,41
18,13,49,359,41
15,16,49,359,41
14,14,52,359,41
17,14,49,362,38
16,16,48,360,40
16,13,51,360,40
17,12,51,360,40
15,14,51,360,40
16,14,50,359,41
18,12,50,359,41
14,18,48,359,41
15,17,48,360,40
19,14,47,359,41
16,16,48,359,41
18,13,49,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,358,42
11,41,28,357,43
11,41,28,357,43
11,41,28,357,43
11,41,28,357,43
11,41,28,357,43
11,41,28,357,43
11,41,28,357,43
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
11,41,28,356,44
14,38,28,372,28
16,37,27,373,27
15,34,31,370,30
18,33,29,371,29
23,28,29,372,28
30,21,29,371,29
35,16,29,372,28
36,15,29,371,29
35,16,29,371,29
34,17,29,376,24
38,13,29,374,26
37,13,30,371,29
38,13,29,371,29
43,8,29,373,27
41,11,28,372,28
44,7,29,372,28
45,9,26,374,26
44,9,27,373,27
43,9,28,373,27
42,10,28,373,27
46,6,28,375,25
43,6,31,371,29
41,8,31,374,26
41,6,33,372,28
39,9,32,373,27
37,14,29,376,24
39,12,29,373,27
39,12,29,373,27
37,16,27,376,24
40,11,29,373,27
40,11,29,373,27
39,11,30,373,27
36,12,32,372,28
34,12,34,369,31
33,15,32,370,30
31,17,32,372,28
35,15,30,372,28
35,16,29,372,28
38,12,30,371,29
37,11,32,370,30
36,11,33,371,29
38,12,30,372,28
38,12,30,373,27
38,12,30,373,27
39,11,30,373,27
39,10,31,373,27
40,10,30,373,27
42,8,30,374,26
38,15,27,375,25
43,11,26,375,25
44,10,26,375,25
46,8,26,375,25
