# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
1354000 2.01774
1355000 2.03309
1356000 2.05569
1357000 2.14434
1358000 2.1145
1359000 2.17822
1360000 2.2257
1361000 2.2292
1362000 2.28279
1363000 2.31831
1364000 2.18798
1365000 2.06255
1366000 2.00617
1367000 1.959
1368000 1.92687
1369000 1.88408
1370000 1.78942
1371000 1.77762
1372000 1.72548
1373000 1.70705
1374000 1.72986
1375000 1.74138
1376000 1.77523
1377000 1.75326
1378000 1.7265
1379000 1.84541
1380000 1.82895
1381000 1.67734
1382000 1.63328
1383000 1.70497
1384000 1.7795
1385000 1.87319
1386000 1.80858
1387000 1.80267
1388000 1.87782
1389000 1.75365
1390000 1.73628
1391000 1.86699
1392000 1.96945
1393000 2.08481
1394000 2.132
1395000 2.08358
1396000 1.99716
1397000 1.96191
1398000 2.00436
1399000 1.97533
1400000 1.99934
1401000 1.98453
1402000 1.89081
1403000 1.90375
1404000 2.07957
1405000 2.08573
1406000 2.03854
1407000 2.01461
1408000 1.97638
1409000 1.96258
1410000 1.86059
1411000 1.7751
1412000 1.76555
1413000 1.83252
1414000 1.86818
1415000 1.83453
1416000 1.87843
1417000 1.892
1418000 1.99103
1419000 2.06374
1420000 2.0242
1421000 2.01883
1422000 1.97064
1423000 1.9302
1424000 1.87734
1425000 1.90301
1426000 1.90395
1427000 1.89962
1428000 1.91743
1429000 1.98904
1430000 2.04417
1431000 2.08664
1432000 2.05147
1433000 1.97846
1434000 1.89836
1435000 1.90261
1436000 1.79449
1437000 1.86385
1438000 2.00013
1439000 2.11095
1440000 2.08943
1441000 2.00903
1442000 2.03673
1443000 2.07571
1444000 2.07057
1445000 2.03582
1446000 2.02594
1447000 2.01811
1448000 1.91685
1449000 1.89182
1450000 1.93002
1451000 1.98441
1452000 1.98652
1453000 2.02698
1454000 2.01131
1455000 1.96344
1456000 1.93838
1457000 2.00732
1458000 1.99808
1459000 1.95008
1460000 1.87393
1461000 1.82903
1462000 1.69805
1463000 1.73817
1464000 1.76776
1465000 1.78462
1466000 1.71418
1467000 1.69283
1468000 1.64699
1469000 1.81631
1470000 1.79328
1471000 1.91669
1472000 2.00961
1473000 1.99464
1474000 1.90109
1475000 1.83173
1476000 1.83703
1477000 1.95603
1478000 1.98271
1479000 1.88445
1480000 1.9281
1481000 1.9598
1482000 2.01825
1483000 2.10885
1484000 2.15137
1485000 2.06546
1486000 1.89691
1487000 1.8248
1488000 1.85263
1489000 1.7933
1490000 1.77695
1491000 1.84353
1492000 1.87502
1493000 1.83132
1494000 1.75409
1495000 1.78467
1496000 1.89332
1497000 1.87598
1498000 1.90678
1499000 1.96848
1500000 1.93317
1501000 1.92996
1502000 1.79863
1503000 1.82368
1504000 1.85501
1505000 1.88645
1506000 1.86054
1507000 1.88903
1508000 2.00933
1509000 2.00221
1510000 1.98559
1511000 2.1025
1512000 2.18414
1513000 2.08886
1514000 2.02392
1515000 1.88808
1516000 1.85789
1517000 1.79859
1518000 1.76592
1519000 1.82142
1520000 1.90913
1521000 1.99622
1522000 2.07405
1523000 2.00667
1524000 1.99959
1525000 2.08894
1526000 2.08549
1527000 2.05496
1528000 1.90557
1529000 1.79573
1530000 1.66166
1531000 1.71492
1532000 1.73465
1533000 1.83692
1534000 1.7942
1535000 1.82879
1536000 1.97334
1537000 2.00202
1538000 1.95691
1539000 1.91223
1540000 1.88879
1541000 1.88785
1542000 1.8479
1543000 1.82086
1544000 1.82913
1545000 1.82706
1546000 1.84704
